255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
255,0,0	1000 0.00 0 1 0 0 0 0 0 
